chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,year
0.32679128646850586,2478.621670780242,2364.097656374701,5065.278335406202,0.11772106235510046,[103.359375],-111.7457275390625,85.52903747558594,-21.445852279663086,15.560199737548828,-16.205312728881836,8.79450798034668,-2.1005101203918457,-0.7868008017539978,0.03984963521361351,8.853455543518066,-4.037801265716553,1.028731346130371,-3.81144118309021,-4.623210430145264,-9.256930351257324,-4.823070526123047,-13.884530067443848,-0.28902900218963623,-4.337343692779541,-0.9791225790977478,bollywood
0.46146273612976074,2473.943157732988,2605.492515549154,5370.9782643148665,0.1074313085635626,[95.703125],-36.78715896606445,88.7850341796875,-11.543017387390137,6.377905368804932,0.2998219132423401,7.556232929229736,-1.7228015661239624,-3.532524347305298,-2.594492197036743,-0.47453635931015015,-7.411479949951172,2.9730780124664307,-5.714676856994629,1.8116705417633057,-5.8244733810424805,1.9846949577331543,-2.884577989578247,0.2383042722940445,-4.789043426513672,1.8321812152862549,bollywood
0.29287752509117126,2429.84284932768,2628.9676947084945,5313.667328022363,0.09092710043952859,[135.99917763],-104.10846710205078,85.6546630859375,7.16660213470459,10.628365516662598,-2.5546910762786865,4.948549747467041,-7.346836566925049,-6.132784366607666,-9.370875358581543,-1.0004961490631104,-7.568284034729004,-0.5930217504501343,-7.2408833503723145,2.540907621383667,-4.931540489196777,0.23585465550422668,-7.031182289123535,1.9499504566192627,-4.902404308319092,-4.083310604095459,bollywood
0.27724960446357727,1821.1623974146762,2163.101089294737,3825.879415662432,0.0762314951217156,[123.046875],-215.08595275878906,97.07038879394531,9.87965202331543,7.051827907562256,-1.8241770267486572,20.37373161315918,11.823765754699707,12.66809368133545,-8.730405807495117,-5.765641689300537,-4.022546291351318,7.8751749992370605,1.9141745567321777,0.5692504048347473,-4.1235857009887695,1.0063214302062988,-3.1968843936920166,0.3535529673099518,-6.41183614730835,-0.35931888222694397,bollywood
0.3635499179363251,1874.5826034386907,2260.7020596511734,4131.537742555786,0.08178446797720247,[117.45383523],-75.17304992675781,106.80984497070312,3.4749770164489746,30.126630783081055,-0.8479332327842712,7.8831915855407715,-5.362926483154297,0.11453704535961151,-4.825738906860352,4.65401554107666,-0.01432045642286539,8.883649826049805,-7.769085884094238,5.944814682006836,-4.406866073608398,0.9979335069656372,-2.4956862926483154,-7.681987762451172,-6.78603458404541,1.8638575077056885,bollywood
0.26998400688171387,2444.2081020280275,2418.3149576211213,5156.26194289147,0.11221299326217156,[112.34714674],-84.80113983154297,79.90680694580078,-25.925575256347656,1.1909033060073853,-9.66190242767334,11.15748119354248,-7.64603853225708,9.327417373657227,-1.465203881263733,10.944990158081055,4.522712707519531,5.740134239196777,-4.336895942687988,3.824341058731079,-9.943358421325684,6.987870693206787,0.9544145464897156,8.817157745361328,-3.593768835067749,2.9618892669677734,bollywood
0.36857494711875916,1866.2781029188664,2434.053913003268,4208.3433832230485,0.06842956071290572,[161.49902344],-125.74507141113281,112.62813568115234,7.1197638511657715,18.267967224121094,13.881621360778809,12.068967819213867,-0.9166238903999329,5.710962772369385,-3.382598876953125,7.406291484832764,-6.318799018859863,0.7265469431877136,-0.5164853930473328,7.19900369644165,-1.2846728563308716,5.3059401512146,0.7352740168571472,2.2123498916625977,-2.141099691390991,-0.8513400554656982,bollywood
0.23286375403404236,1365.9711441792672,1903.637305029091,2695.128319105004,0.05153027494687017,[117.45383523],-200.66233825683594,134.29345703125,-0.3079255223274231,29.03135871887207,10.001985549926758,2.0224318504333496,8.562880516052246,-1.6562714576721191,-2.5626473426818848,-3.611513137817383,-13.870187759399414,-4.352485656738281,-11.43746566772461,-6.278518199920654,-9.188977241516113,0.25985053181648254,-6.072814464569092,-2.140058994293213,-9.999238014221191,-3.3165359497070312,bollywood
0.32946011424064636,3187.611368525545,2856.962139642036,6705.163215743335,0.15973853180544823,[123.046875],-62.49134063720703,51.59785461425781,2.7996912002563477,13.342735290527344,-3.0172340869903564,8.418618202209473,-11.70150375366211,-5.608648777008057,-2.9100804328918457,0.5460953116416931,-7.836379528045654,1.905339241027832,-6.767283916473389,-1.0352084636688232,-5.002490520477295,1.2405714988708496,-10.796745300292969,2.3401105403900146,-9.19299602508545,-2.370992660522461,bollywood
0.2864503264427185,1871.9668184560194,2342.0283797590932,3967.5259573934986,0.06561232129057187,[117.45383523],-92.44901275634766,102.4105224609375,11.288801193237305,28.912004470825195,8.965017318725586,2.584280490875244,3.3739986419677734,4.559035778045654,-2.9617550373077393,0.7646192908287048,-8.095587730407715,0.7424801588058472,-2.89316987991333,2.679062604904175,0.17870810627937317,3.53233003616333,2.506279468536377,4.394317626953125,-2.648531198501587,-2.6208152770996094,bollywood
