chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,year
0.453240305185318,2272.8194636382063,2099.4202316237934,4402.017405302116,0.12653729351816073,[135.99917763],-143.04591369628906,103.64570617675781,-33.58182144165039,21.853286743164062,-16.525205612182617,2.6541390419006348,2.6750521659851074,8.479541778564453,-13.438676834106445,10.808501243591309,1.7759860754013062,-0.2867617607116699,-6.666934967041016,3.899362802505493,-7.842306137084961,4.48945951461792,-4.415929794311523,1.2727705240249634,-0.118662528693676,-4.020141124725342,1970
0.3327845633029938,1890.0640722565413,1993.2671191186125,3611.3413233214906,0.09395467783255994,[143.5546875],-214.14549255371094,110.43408966064453,-22.040712356567383,24.28956413269043,-2.5258357524871826,-12.800488471984863,-4.254884243011475,-3.5855326652526855,-14.489786148071289,1.9422324895858765,-11.381394386291504,4.404116153717041,-10.571070671081543,-8.542893409729004,-5.284759521484375,-2.2229928970336914,-5.912376880645752,6.55272912979126,-4.093625068664551,-0.4639521539211273,1970
0.371154248714447,2349.6459018824116,2202.79270395237,4525.99973133211,0.13259099992755022,[123.046875],-166.6943359375,98.5086669921875,-32.315494537353516,27.1573543548584,-4.826087951660156,-9.383935928344727,-1.0205259323120117,3.5271573066711426,1.0360978841781616,4.522479057312012,-6.6790971755981445,4.247565746307373,-11.10741138458252,-0.3334277868270874,-5.353000640869141,-0.9499479532241821,-4.742493629455566,-0.5671966671943665,-7.212337493896484,2.681797504425049,1970
0.36311087012290955,2320.254028806791,2630.0640712952577,5339.136081795788,0.08624163808925811,[103.359375],-126.27352142333984,95.56279754638672,12.019891738891602,28.52989387512207,14.34449291229248,-5.45070219039917,-1.0032638311386108,5.6053032875061035,-9.19484806060791,12.876535415649414,-8.940340995788574,2.617565393447876,-3.462881565093994,0.565894365310669,-3.7851977348327637,0.4217475652694702,-8.33211612701416,-1.1292431354522705,-7.349440097808838,-4.197300434112549,1970
0.44855061173439026,2266.198574358833,2439.621076939242,4943.509236590756,0.10197493539895672,[143.5546875],-27.695566177368164,97.2159194946289,-0.5739715695381165,31.218008041381836,4.119493007659912,16.120664596557617,-5.2859954833984375,9.11265754699707,-4.87037467956543,2.9908061027526855,-0.7465087175369263,3.9899067878723145,-1.5382674932479858,2.218062400817871,-4.192833423614502,0.4403653144836426,-5.599998950958252,1.671269178390503,-4.708764553070068,0.5591692328453064,1970
0.3434932231903076,2246.4909187249013,2432.429763042697,4680.933956753526,0.09777737695614375,[135.99917763],-86.39244079589844,96.81572723388672,-3.1282012462615967,20.91356658935547,-1.0606259107589722,3.5387673377990723,5.008984565734863,4.002863883972168,-6.082973957061768,10.791040420532227,-9.914722442626953,2.296598434448242,-5.333122730255127,2.9522345066070557,-10.180346488952637,3.1553471088409424,-6.329862117767334,-0.16238248348236084,-5.249349594116211,0.35875970125198364,1970
0.4092205762863159,2921.4542131737326,2677.0375790437984,6075.741364893257,0.1485559855583462,[117.45383523],-65.77264404296875,72.95320892333984,-7.64343786239624,14.2846097946167,3.2580807209014893,9.066946029663086,-9.80837631225586,7.260133743286133,-2.5218727588653564,4.107038497924805,-9.946784973144531,4.262689113616943,-3.045234203338623,0.03311930596828461,-4.822112560272217,-2.2488744258880615,-4.709984302520752,1.8358546495437622,-4.131743907928467,1.064940333366394,1970
0.23655559122562408,1644.1706658195958,2064.854467417133,3384.124255880506,0.06261056136495363,[143.5546875],-123.46133422851562,119.5466079711914,-7.756661415100098,28.146825790405273,-2.049241304397583,-2.365617275238037,-8.561964988708496,1.6753062009811401,-14.301441192626953,-1.670812726020813,-4.2876667976379395,-5.159209728240967,-5.702491283416748,-0.3517765402793884,-8.655759811401367,1.7594611644744873,-12.412490844726562,0.5755307078361511,-6.773709774017334,-4.841416358947754,1970
0.38088321685791016,1649.3826077688407,1976.4718714298697,3280.452033725367,0.07415535645285935,[172.265625],-204.22418212890625,124.54228973388672,-10.954277038574219,29.717817306518555,10.720137596130371,11.267608642578125,-0.3937191963195801,1.2979332208633423,-6.145255088806152,5.9926252365112305,-0.1683356612920761,4.846984386444092,-2.7648556232452393,-0.022414453327655792,-0.6533064246177673,-3.108198404312134,-6.0899553298950195,-0.9504384398460388,-4.018101692199707,1.3279391527175903,1970
0.3732839822769165,2066.6015110414664,2161.155280261645,4175.377946290572,0.10384881846503091,[151.99908088],-89.75768280029297,105.98178100585938,-11.545292854309082,35.762367248535156,4.243323802947998,9.282554626464844,-5.9618239402771,5.882393836975098,-6.984797477722168,5.597007751464844,-3.1896660327911377,6.283428192138672,-5.0784125328063965,2.1158859729766846,-3.648568868637085,-0.6002551913261414,-5.964031219482422,1.3607031106948853,-3.308744192123413,0.5464032292366028,1970
